date;time;F__100093_cut.csv__Column_1_44
05.07.2011;18:15;192,70702
05.07.2011;18:30;193,60823
05.07.2011;18:45;190,64019
05.07.2011;19:00;190,70539
05.07.2011;19:15;190,08694
05.07.2011;19:30;187,65959
05.07.2011;19:45;188,54429
05.07.2011;20:00;186,32194
05.07.2011;20:15;188,16731
05.07.2011;20:30;187,91338
05.07.2011;20:45;187,26744
05.07.2011;21:00;187,92879
05.07.2011;21:15;187,54689
05.07.2011;21:30;186,90303
05.07.2011;21:45;187,95029
05.07.2011;22:00;187,64124
05.07.2011;22:15;185,76426
05.07.2011;22:30;186,84146
05.07.2011;22:45;187,24006
05.07.2011;23:00;187,66555
05.07.2011;23:15;187,62805
05.07.2011;23:30;187,05933
05.07.2011;23:45;188,64297
06.07.2011;00:00;187,01782
06.07.2011;00:15;186,5788
06.07.2011;00:30;188,6102
06.07.2011;00:45;185,51387
06.07.2011;01:00;178,78198
06.07.2011;01:15;181,01694
06.07.2011;01:30;174,69299
06.07.2011;01:45;174,21667
06.07.2011;02:00;180,08039
06.07.2011;02:15;182,77385
06.07.2011;02:30;184,19148
06.07.2011;02:45;184,43104
06.07.2011;03:00;179,72836
06.07.2011;03:15;185,97122
06.07.2011;03:30;182,81628
06.07.2011;03:45;184,29079
06.07.2011;04:00;184,69187
06.07.2011;04:15;186,50975
06.07.2011;04:30;183,81985
06.07.2011;04:45;183,77829
06.07.2011;05:00;185,74285
06.07.2011;05:15;185,01869
06.07.2011;05:30;184,96181
06.07.2011;05:45;188,37097
06.07.2011;06:00;186,02873
06.07.2011;06:15;189,06209
06.07.2011;06:30;193,60645
06.07.2011;06:45;188,22109
06.07.2011;07:00;194,65915
06.07.2011;07:15;187,28461
06.07.2011;07:30;201,12855
06.07.2011;07:45;206,93629
06.07.2011;08:00;208,20951
06.07.2011;08:15;199,56351
06.07.2011;08:30;202,79986
06.07.2011;08:45;209,85836
06.07.2011;09:00;211,59101
06.07.2011;09:15;212,44948
06.07.2011;09:30;211,87981
06.07.2011;09:45;225,83522
06.07.2011;10:00;227,8261
06.07.2011;10:15;231,74079
06.07.2011;10:30;223,07389
06.07.2011;10:45;221,86973
06.07.2011;11:00;225,24584
06.07.2011;11:15;223,68699
06.07.2011;11:30;225,84409
06.07.2011;11:45;221,54621
06.07.2011;12:00;223,42
06.07.2011;12:15;222,15775
06.07.2011;12:30;221,25901
06.07.2011;12:45;224,76962
06.07.2011;13:00;225,60953
06.07.2011;13:15;224,52605
06.07.2011;13:30;229,5976
06.07.2011;13:45;224,24016
06.07.2011;14:00;228,92736
06.07.2011;14:15;229,00146
06.07.2011;14:30;231,8252
06.07.2011;14:45;220,38108
06.07.2011;15:00;230,90595
06.07.2011;15:15;224,19768
06.07.2011;15:30;227,88739
06.07.2011;15:45;232,2064
06.07.2011;16:00;225,16485
06.07.2011;16:15;222,94491
06.07.2011;16:30;222,07933
06.07.2011;16:45;217,74267
06.07.2011;17:00;220,29442
06.07.2011;17:15;219,04211
06.07.2011;17:30;220,37568
06.07.2011;17:45;219,6984
06.07.2011;18:00;216,68562
06.07.2011;18:15;220,7161
06.07.2011;18:30;218,09636
06.07.2011;18:45;216,16698
06.07.2011;19:00;216,83942
06.07.2011;19:15;214,2116
06.07.2011;19:30;214,22026
06.07.2011;19:45;213,60176
06.07.2011;20:00;211,38585
06.07.2011;20:15;212,78925
06.07.2011;20:30;213,14423
06.07.2011;20:45;212,44064
06.07.2011;21:00;214,50559
06.07.2011;21:15;215,52615
06.07.2011;21:30;215,97449
06.07.2011;21:45;216,18844
06.07.2011;22:00;211,15815
06.07.2011;22:15;205,67759
06.07.2011;22:30;205,23802
06.07.2011;22:45;204,92353
06.07.2011;23:00;207,55495
06.07.2011;23:15;199,22926
06.07.2011;23:30;201,43555
06.07.2011;23:45;197,70536
07.07.2011;00:00;199,325
07.07.2011;00:15;187,22265
07.07.2011;00:30;192,45801
07.07.2011;00:45;183,97885
07.07.2011;01:00;181,42648
07.07.2011;01:15;184,93588
07.07.2011;01:30;181,66265
07.07.2011;01:45;182,77274
07.07.2011;02:00;182,572
07.07.2011;02:15;182,02761
07.07.2011;02:30;182,98752
07.07.2011;02:45;181,80547
07.07.2011;03:00;183,04544
07.07.2011;03:15;180,36987
07.07.2011;03:30;182,7273
07.07.2011;03:45;181,13725
07.07.2011;04:00;182,06553
07.07.2011;04:15;185,42642
07.07.2011;04:30;182,31948
07.07.2011;04:45;186,10793
07.07.2011;05:00;182,81557
07.07.2011;05:15;184,86534
07.07.2011;05:30;185,02956
07.07.2011;05:45;186,25895
07.07.2011;06:00;185,5009
07.07.2011;06:15;189,37492
07.07.2011;06:30;190,48756
07.07.2011;06:45;189,90326
07.07.2011;07:00;192,24293
07.07.2011;07:15;195,23478
07.07.2011;07:30;197,56972
07.07.2011;07:45;198,78117
07.07.2011;08:00;199,69971
07.07.2011;08:15;196,09387
07.07.2011;08:30;201,47669
07.07.2011;08:45;208,52409
07.07.2011;09:00;216,00775
07.07.2011;09:15;203,95454
07.07.2011;09:30;215,55505
